applications,reason,Loan_Amount,FICO_SCORE,fico_score_group,Employment_Status,Employment_Sector,Monthly_Gross_Income,Monthly_Housing_Payment,Ever_Bankrupt_or_Foreclose,Lender,Approved
1,2,90000,640,2,3,6,5974,1602,0,2,0
1,6,10000,728,3,3,4,5142,1824,0,1,0
1,1,30000,520,1,2,9,2595,1552,0,1,0
1,6,10000,668,2,3,5,8369,948,0,1,0
1,4,90000,554,1,3,7,5546,1781,0,2,0
1,1,60000,652,2,2,8,3115,1843,0,3,0
1,1,70000,610,2,3,5,2840,2379,0,2,0
1,2,50000,619,2,1,12,3138,1179,0,3,0
1,2,100000,623,2,2,10,2002,1126,0,2,0
1,1,100000,712,3,3,4,8871,654,0,3,0
1,4,100000,573,1,3,11,4126,613,0,1,0
1,5,100000,688,3,3,8,9732,2640,0,1,0
1,5,20000,580,1,2,2,2760,858,0,1,0
1,4,30000,674,3,3,5,7905,521,0,1,0
1,4,60000,593,2,3,0,4336,1795,0,2,0
1,1,30000,642,2,3,8,6293,3014,0,1,0
1,4,40000,664,2,3,9,5151,2476,0,2,0
1,3,90000,501,1,3,4,2938,1774,0,1,1
1,2,50000,562,1,3,7,4486,2439,0,1,0
1,3,10000,615,2,3,4,10116,2211,0,2,0
1,5,60000,622,2,3,5,8205,1933,0,1,1
1,6,20000,652,2,3,3,4676,999,0,3,0
1,1,40000,581,2,2,1,2789,2709,0,2,0
1,1,40000,626,2,3,5,6138,1845,0,1,0
1,5,30000,512,1,3,2,3030,2931,0,1,0
1,1,20000,637,2,3,6,8906,1781,0,2,0
1,3,80000,710,3,3,0,9915,824,0,1,1
1,3,50000,595,2,3,8,4890,1720,0,1,0
1,3,40000,705,3,3,10,3883,1779,0,1,0
1,2,50000,481,1,3,8,9983,792,0,3,0
1,3,30000,361,1,3,6,2519,1948,0,1,0
1,2,20000,363,1,3,8,4584,2116,0,1,0
1,3,20000,629,2,3,8,7807,1393,0,2,0
1,3,30000,641,2,3,6,5620,2089,0,1,1
1,3,20000,755,4,3,1,8284,2096,0,3,1
1,4,30000,662,2,3,5,5334,2056,0,3,0
1,1,10000,709,3,3,10,5234,1758,0,1,0
1,1,30000,499,1,2,2,2338,2011,0,2,0
1,5,40000,486,1,3,8,3565,599,0,1,0
1,3,70000,640,2,3,2,13519,2197,0,1,0
1,1,30000,569,1,3,6,5819,608,0,3,0
1,2,50000,573,1,3,2,3507,1827,0,1,0
1,5,30000,467,1,2,0,4233,1514,0,3,0
1,3,50000,706,3,3,8,8605,1309,0,1,0
1,1,30000,589,2,3,5,5844,1869,0,3,0
1,1,30000,722,3,3,10,7983,1662,0,1,0
1,2,10000,688,3,3,7,8781,1964,0,2,0
1,1,80000,579,1,3,0,4884,1341,0,3,0
1,2,30000,463,1,3,8,3456,937,0,2,0
1,6,100000,561,1,3,10,4890,1926,0,1,0
1,3,10000,580,1,2,8,3773,328,0,3,0
1,2,20000,707,3,2,2,3229,1280,0,1,0
1,4,90000,680,3,2,2,2972,1047,0,1,0
1,5,60000,692,3,3,4,7860,734,0,1,0
1,2,30000,573,1,3,8,9418,2244,0,1,1
1,3,70000,601,2,3,11,5688,1242,0,3,0
1,1,100000,650,2,3,6,8158,932,0,3,0
1,5,80000,552,1,2,7,2526,1255,0,2,0
1,3,40000,662,2,3,8,4636,1422,0,1,0
1,3,20000,598,2,2,0,3246,1656,0,1,0
1,5,60000,706,3,3,4,5688,1459,0,1,0
1,2,30000,647,2,3,8,11599,1951,0,3,0
1,5,20000,592,2,3,10,5629,1205,0,1,0
1,3,50000,687,3,2,6,2884,1257,0,3,1
1,4,20000,643,2,3,2,7065,2439,0,2,0
1,5,90000,604,2,3,11,4434,2264,0,1,0
1,1,40000,693,3,2,1,3205,1161,0,3,0
1,6,10000,606,2,3,6,5635,2346,0,2,0
1,2,30000,562,1,3,8,5107,1620,0,1,0
1,3,20000,490,1,2,7,2708,626,0,1,0
1,3,90000,671,3,3,8,4515,423,0,3,0
1,3,10000,457,1,2,8,2872,2063,0,1,0
1,3,10000,629,2,2,10,3194,1709,0,2,0
1,2,10000,600,2,3,9,4379,1307,0,1,0
1,5,5000,347,1,3,6,2936,338,0,1,0
1,2,30000,561,1,3,7,3718,1834,0,1,0
1,4,20000,641,2,2,2,2322,691,0,1,0
1,6,50000,402,1,3,7,4395,1547,0,1,0
1,3,10000,647,2,2,2,2361,2843,0,1,1
1,6,30000,718,3,3,10,8074,1977,0,1,0
1,3,80000,601,2,2,8,2539,1863,0,1,0
1,5,20000,740,3,3,8,10015,2610,0,2,1
1,4,30000,552,1,2,8,3521,1475,0,1,0
1,1,20000,454,1,1,12,2954,1522,0,2,0
1,4,60000,578,1,2,6,2856,1827,0,1,0
1,4,10000,593,2,3,1,3131,1734,0,1,0
1,1,100000,447,1,3,4,4799,1284,0,3,0
1,1,90000,639,2,2,2,2663,1079,0,2,0
1,4,70000,612,2,3,8,7440,1706,0,3,0
1,3,80000,590,2,3,7,7698,1204,0,1,0
1,1,40000,542,1,3,8,4819,2015,0,2,0
1,1,10000,696,3,3,10,6437,858,0,1,0
1,1,30000,508,1,3,10,3493,1403,0,1,0
1,5,40000,697,3,3,0,5056,2496,0,1,0
1,2,80000,799,4,3,6,9449,2628,0,1,0
1,4,70000,475,1,3,1,4426,1637,0,3,0
1,4,20000,720,3,3,11,5802,2338,0,2,0
1,2,40000,731,3,3,6,7583,2178,0,1,0
1,4,70000,548,1,3,6,8326,1840,0,1,0
1,4,70000,526,1,3,8,4286,2121,0,3,0
1,6,90000,639,2,3,8,4575,1274,0,1,0
1,6,30000,647,2,3,3,5878,1781,0,3,0
1,1,20000,751,4,3,8,5008,2151,0,1,0
1,1,20000,675,3,3,5,4263,1681,0,1,0
1,3,30000,625,2,3,8,5337,1649,0,1,0
1,1,50000,451,1,3,8,14391,2157,0,2,0
1,3,40000,759,4,3,9,4710,1657,0,1,0
1,2,40000,704,3,3,6,7567,651,0,2,0
1,1,40000,662,2,2,7,3186,2726,1,2,0
1,2,40000,464,1,3,6,2757,1302,0,1,0
1,2,100000,623,2,2,2,2188,1392,0,2,0
1,3,10000,707,3,3,6,11361,2388,0,2,0
1,2,100000,665,2,2,8,5246,1116,0,3,0
1,6,100000,583,2,3,11,8101,1266,0,1,0
1,6,40000,630,2,3,5,3449,1533,0,1,0
1,6,50000,557,1,3,7,8798,2014,0,1,1
1,5,50000,575,1,3,10,9895,2748,0,2,0
1,2,80000,554,1,3,11,5432,967,0,1,0
1,3,100000,554,1,3,8,3827,1669,0,2,0
1,2,50000,747,4,3,2,10899,1392,0,1,1
1,3,80000,559,1,3,4,10264,1739,0,1,0
1,3,10000,831,5,3,4,16154,1426,0,3,1
1,1,20000,691,3,3,8,8120,1532,0,1,0
1,2,70000,575,1,2,1,2930,2807,0,1,0
1,2,80000,645,2,2,9,3260,772,0,1,0
1,4,80000,746,4,3,6,7966,2668,0,1,1
1,6,40000,553,1,3,8,4078,666,0,1,0
1,5,10000,669,2,1,12,2931,1800,0,2,0
1,6,20000,651,2,3,9,4605,2325,0,2,0
1,6,20000,567,1,3,10,4267,1376,0,3,0
1,1,80000,574,1,3,10,4183,1505,0,3,0
1,6,80000,679,3,2,11,3363,1523,1,1,0
1,2,30000,726,3,3,2,5163,1981,0,1,1
1,1,20000,566,1,3,8,4294,2159,0,1,0
1,6,50000,692,3,3,3,8219,1638,0,2,0
1,5,80000,579,1,3,6,5452,1990,0,2,0
1,1,20000,712,3,3,2,10413,1870,0,2,0
1,2,40000,591,2,3,9,5114,2338,0,2,0
1,5,40000,673,3,3,2,10989,1917,0,1,0
1,3,50000,703,3,3,10,11026,710,0,1,1
1,2,60000,572,1,3,7,4255,2221,0,2,0
1,3,90000,558,1,3,10,8090,461,0,3,1
1,1,30000,528,1,3,8,5180,1798,0,1,0
1,6,80000,768,4,3,10,9567,2978,0,1,1
1,3,90000,639,2,1,12,2213,1664,0,2,0
1,3,10000,552,1,3,8,5613,1511,0,1,0
1,2,40000,668,2,3,2,8139,1203,0,1,0
1,3,40000,679,3,3,5,7414,1959,0,1,0
1,1,10000,562,1,3,10,8579,2086,0,2,0
1,1,20000,681,3,3,0,8289,967,0,3,1
1,5,20000,697,3,3,6,9429,2950,0,1,0
1,6,80000,647,2,3,8,5847,873,0,3,0
1,3,50000,523,1,3,8,4020,2460,0,1,0
1,5,5000,590,2,3,6,4460,1873,0,1,0
1,2,70000,715,3,3,8,3634,1643,0,1,0
1,4,50000,585,2,3,8,7182,1421,0,1,0
1,3,30000,737,3,2,10,2799,800,0,1,0
1,3,90000,660,2,3,5,5992,1062,0,1,0
1,3,90000,709,3,2,6,2793,1357,0,1,0
1,3,40000,650,2,3,8,8911,1700,0,1,0
1,2,40000,601,2,1,12,3143,1722,0,2,0
1,4,10000,626,2,3,4,4449,1591,0,1,0
1,3,20000,481,1,3,7,4720,1643,0,2,0
1,4,10000,656,2,2,4,2243,775,0,1,1
1,4,10000,592,2,1,12,2586,1207,0,2,0
1,5,30000,639,2,3,11,4886,3146,0,3,0
1,4,10000,716,3,3,6,4108,1402,0,1,0
1,2,30000,598,2,3,0,2995,2246,0,1,0
1,4,40000,590,2,3,0,10837,2442,0,1,0
1,5,10000,456,1,3,2,2901,2360,0,2,0
1,2,30000,748,4,1,12,4442,2047,0,2,0
1,6,80000,620,2,3,11,10044,1287,0,3,0
1,3,70000,606,2,3,10,9439,1954,0,1,0
1,1,60000,554,1,3,2,5142,2062,0,1,0
1,3,50000,618,2,3,7,5160,1984,0,2,0
1,3,30000,578,1,3,5,4534,1314,0,1,0
1,4,30000,556,1,3,6,4040,829,0,1,1
1,2,40000,640,2,3,10,4950,2139,0,2,0
1,5,50000,542,1,3,8,3718,2353,0,1,0
1,3,50000,812,5,3,6,10317,1781,0,1,0
1,4,30000,542,1,3,8,4938,2690,0,1,0
1,3,40000,689,3,3,6,13958,1800,0,2,0
1,2,50000,731,3,3,8,7238,1246,0,1,0
1,3,30000,447,1,3,2,4738,1399,0,1,0
1,3,20000,577,1,3,1,3651,352,0,3,0
1,3,80000,677,3,3,5,8055,1759,1,1,0
1,3,20000,592,2,1,12,2996,320,0,3,1
1,3,30000,611,2,3,11,3346,1978,0,1,0
1,5,30000,732,3,1,12,2963,1940,0,1,0
1,5,50000,383,1,3,11,7265,1493,0,1,0
1,2,20000,685,3,3,0,6040,2052,0,1,0
1,1,10000,586,2,3,8,7142,1317,0,1,0
1,4,60000,599,2,3,0,4185,1910,0,1,0
1,6,5000,604,2,3,8,4362,305,0,1,0
1,4,80000,671,3,3,8,4154,1608,0,1,0
1,2,20000,572,1,3,8,3647,1217,0,1,0
1,4,10000,725,3,3,8,10920,1565,0,2,0
1,5,30000,721,3,3,4,4743,385,0,3,0
1,5,40000,673,3,3,8,7516,499,0,1,0
1,2,10000,638,2,2,10,3016,3010,0,3,0
1,5,70000,677,3,3,5,7092,1583,0,1,0
1,2,70000,683,3,3,7,8431,1204,0,2,0
1,4,40000,687,3,3,4,10217,2577,0,1,0
1,6,40000,494,1,3,5,2825,1568,0,2,0
1,3,40000,664,2,2,8,2569,866,0,1,0
1,6,100000,768,4,3,10,5352,1650,0,3,1
1,4,100000,560,1,2,5,5136,1493,0,1,0
1,2,20000,499,1,3,2,3980,1660,0,1,0
1,2,40000,622,2,3,4,8624,1999,0,2,0
1,1,80000,570,1,3,9,5519,989,0,2,0
1,2,90000,508,1,3,11,2993,2293,0,3,0
1,1,10000,457,1,3,10,3157,1915,0,1,0
1,6,40000,440,1,3,4,2686,1912,0,1,0
1,1,100000,565,1,3,8,5616,2042,0,1,0
1,3,30000,588,2,3,10,7789,1282,0,1,0
1,5,100000,572,1,3,2,7552,1943,0,2,0
1,3,30000,564,1,3,2,3649,3054,0,3,0
1,6,30000,665,2,3,8,7287,1599,0,1,0
1,6,5000,501,1,3,5,2824,2461,0,3,0
1,1,40000,635,2,3,5,4551,1873,0,1,0
1,2,30000,594,2,3,4,5983,1392,0,1,0
1,6,100000,606,2,3,10,3436,1782,0,2,0
1,3,5000,668,2,3,8,4104,2786,0,2,0
1,1,40000,598,2,3,5,5010,1553,0,1,0
1,1,70000,691,3,2,8,2180,461,0,3,0
1,3,10000,702,3,3,10,8555,495,0,1,1
1,1,40000,699,3,3,2,10278,1411,0,2,0
1,5,40000,578,1,3,10,4888,1602,0,2,0
1,3,100000,639,2,2,8,2603,1288,0,1,0
1,2,20000,674,3,3,9,10203,1847,0,1,0
1,6,30000,797,4,3,5,12177,2597,0,2,1
1,1,50000,642,2,3,8,10053,1958,0,1,0
1,2,30000,747,4,3,8,7774,2313,0,1,1
1,1,60000,710,3,3,8,8057,1868,0,1,0
1,3,60000,660,2,3,6,5633,2213,0,1,0
1,2,40000,556,1,3,10,7430,1847,0,2,0
1,1,10000,603,2,3,9,4513,2756,0,2,0
1,1,10000,466,1,3,6,4923,2316,0,1,0
1,3,50000,602,2,3,6,2710,1825,0,1,0
1,5,30000,702,3,2,11,4866,652,0,1,0
1,3,90000,649,2,3,8,5944,2250,0,1,0
1,1,30000,719,3,3,2,8883,1974,0,1,0
1,2,40000,690,3,3,1,9328,337,0,3,0
1,3,10000,657,2,3,9,5683,1649,0,1,0
1,3,100000,417,1,3,7,3099,2048,1,3,0
1,6,20000,602,2,3,6,8574,1973,0,2,0
1,4,60000,625,2,3,5,5325,1215,0,2,0
1,2,10000,835,5,1,12,2977,2102,0,3,1
1,2,50000,332,1,3,9,4238,2613,0,1,0
1,3,70000,564,1,3,2,4427,1059,0,1,0
1,2,90000,484,1,3,6,2776,1450,0,1,0
1,5,20000,520,1,3,8,7890,981,0,3,0
1,1,10000,565,1,3,4,12663,1237,0,1,0
1,2,90000,509,1,3,0,3711,1599,0,1,0
1,2,100000,689,3,3,11,10875,2463,0,1,1
1,1,30000,618,2,3,2,5041,689,0,2,0
1,5,50000,702,3,3,6,8114,1689,1,3,0
1,5,70000,673,3,3,6,4547,2148,0,1,0
1,3,20000,709,3,2,2,2762,672,0,3,1
1,1,40000,724,3,1,12,2991,1576,0,3,0
1,5,10000,462,1,2,8,2236,1305,0,1,0
1,5,10000,712,3,3,6,7190,517,0,2,0
1,5,80000,576,1,2,0,2217,1685,0,1,0
1,3,30000,567,1,3,4,11358,1683,0,2,0
1,2,50000,741,4,3,2,5967,2083,0,2,1
1,3,20000,616,2,2,5,3131,2921,0,1,1
1,3,10000,603,2,3,6,8892,1727,0,1,0
1,3,30000,461,1,2,6,2787,1384,0,1,0
1,2,30000,613,2,2,11,3423,3036,0,1,0
1,2,30000,627,2,2,0,2180,609,0,1,0
1,1,80000,618,2,2,5,2442,2971,0,1,0
1,1,20000,767,4,3,2,4058,2382,0,1,1
1,3,50000,631,2,3,10,6404,1355,0,3,0
1,3,100000,713,3,3,1,4960,1925,0,2,0
1,3,70000,602,2,3,10,4105,1369,0,1,0
1,6,100000,700,3,3,8,9253,1850,0,2,0
1,4,10000,728,3,3,8,6758,1870,0,1,0
1,2,20000,609,2,3,11,4291,1414,0,1,0
1,5,50000,666,2,2,6,2351,923,0,2,0
1,1,10000,596,2,3,8,4110,1404,0,1,0
1,5,40000,707,3,3,11,7060,315,0,1,1
1,6,90000,623,2,1,0,2337,598,0,1,0
1,1,90000,729,3,3,2,7020,631,0,3,0
1,1,100000,701,3,3,2,5255,2179,0,1,0
1,3,50000,490,1,3,6,14932,2158,0,2,0
1,1,20000,688,3,3,7,8673,2497,0,1,0
1,3,10000,621,2,3,2,5576,2494,0,1,0
1,6,80000,677,3,2,6,2873,1618,0,3,0
1,2,70000,633,2,3,6,4159,2245,0,1,0
1,3,60000,691,3,3,7,4961,1474,0,1,1
1,3,50000,356,1,3,8,4911,1777,0,1,0
1,2,30000,686,3,2,0,2914,950,0,1,0
1,1,10000,627,2,2,2,2791,1516,0,1,0
1,2,80000,706,3,3,6,2785,2383,0,1,0
1,3,20000,654,2,2,6,3411,2554,1,1,0
1,3,70000,572,1,3,5,4646,2270,1,2,0
1,2,100000,569,1,2,5,4516,1390,0,1,0
1,3,100000,460,1,3,10,2756,1485,0,2,0
1,6,20000,582,2,3,11,7924,1744,0,2,0
1,3,60000,620,2,3,7,5295,1214,0,1,0
1,3,60000,562,1,3,8,4292,1069,0,3,0
1,1,80000,623,2,3,6,3747,1769,0,1,0
1,6,70000,644,2,3,3,6287,1494,0,1,0
1,1,50000,717,3,3,5,7812,1432,0,2,0
1,3,30000,700,3,3,7,10639,1195,0,2,0
1,3,30000,630,2,2,9,2503,1865,0,1,0
1,3,40000,520,1,3,9,3739,1344,0,1,0
1,4,20000,716,3,3,0,11100,2186,0,1,0
1,3,20000,535,1,3,8,5070,2505,0,1,0
1,3,50000,638,2,2,2,2965,1470,0,1,0
1,1,20000,593,2,3,8,4750,2341,0,2,0
1,3,10000,614,2,3,10,4258,2534,0,1,0
1,3,80000,542,1,1,12,2402,1936,0,3,0
1,3,40000,580,2,3,7,5169,819,0,3,0
1,1,80000,599,2,3,5,8421,3228,0,1,0
1,3,50000,529,1,3,10,8138,2077,0,1,0
1,2,100000,565,1,3,5,3798,2234,0,1,0
1,1,20000,445,1,3,8,2922,1162,0,2,0
1,5,80000,693,3,3,6,7393,1604,0,1,0
1,5,30000,724,3,3,7,7294,1358,1,1,0
1,3,30000,465,1,3,5,3616,1089,0,2,0
1,3,40000,619,2,3,7,4769,707,0,1,0
1,1,80000,601,2,1,12,3336,1463,0,3,0
1,5,30000,552,1,2,9,2006,2068,0,1,0
1,4,20000,714,3,3,9,7032,987,0,1,0
1,3,10000,414,1,3,6,3157,1576,0,2,0
1,4,100000,627,2,2,2,2568,992,0,1,0
1,3,80000,847,5,3,6,7443,1981,0,1,1
1,4,30000,715,3,3,4,5991,982,0,3,0
1,3,30000,663,2,3,8,6202,1347,0,1,0
1,4,30000,679,3,3,8,6173,2075,0,2,0
1,2,90000,614,2,3,7,4529,622,0,3,0
1,4,100000,684,3,2,2,2802,2477,0,1,0
1,3,10000,788,4,3,8,12919,1274,0,1,0
1,3,10000,699,3,3,10,8520,1225,0,2,0
1,1,30000,590,2,2,8,2565,2432,0,1,1
1,1,80000,485,1,3,8,4576,1066,0,2,0
1,2,90000,556,1,3,8,8673,2593,0,2,0
1,3,30000,704,3,3,8,13871,937,0,1,1
1,1,90000,647,2,3,7,6231,1790,0,2,0
1,3,30000,655,2,1,12,2074,1494,0,3,0
1,1,30000,631,2,3,10,10913,2482,0,1,1
1,6,30000,642,2,3,3,5661,1033,0,2,0
1,1,10000,722,3,2,2,2505,1679,0,3,0
1,2,30000,376,1,3,8,2912,1253,0,2,0
1,5,90000,775,4,3,5,14589,1706,0,2,0
1,1,30000,614,2,1,12,2605,1951,0,3,0
1,5,60000,608,2,3,5,8059,1853,1,3,0
1,2,10000,641,2,3,7,5422,1388,0,1,0
1,2,90000,628,2,3,4,2600,1246,0,1,0
1,1,10000,473,1,3,7,3030,1012,0,2,0
1,1,50000,597,2,3,10,6479,626,0,1,0
1,5,10000,598,2,3,2,5711,1044,0,1,0
1,2,20000,620,2,3,9,4626,2668,0,2,0
1,3,10000,608,2,3,5,8607,1803,0,1,0
1,3,30000,599,2,2,9,2530,1903,0,1,0
1,4,70000,667,2,3,10,4962,608,0,2,0
1,4,80000,749,4,3,8,9696,1399,0,1,0
1,5,30000,680,3,3,8,7226,1408,0,1,0
1,2,80000,610,2,3,9,3077,1200,0,1,0
1,1,50000,646,2,3,2,4366,2276,0,1,0
1,6,20000,459,1,3,2,4494,1685,0,2,0
1,1,80000,690,3,3,8,3592,1731,0,1,1
1,5,60000,647,2,3,5,5752,2003,0,3,1
1,6,80000,693,3,3,8,7254,2359,0,1,0
1,2,30000,641,2,3,10,3734,1787,0,1,0
1,5,60000,833,5,3,2,14578,2660,0,2,0
1,6,30000,623,2,3,11,7565,2651,0,2,0
1,3,30000,671,3,3,0,8135,1219,0,2,0
1,6,70000,561,1,3,8,5658,2496,0,2,0
1,2,90000,565,1,3,4,4493,1839,0,3,0
1,6,70000,425,1,3,3,2795,2276,0,1,0
1,1,90000,510,1,3,5,10345,1942,0,1,0
1,2,20000,492,1,3,6,8011,1963,0,1,0
1,3,30000,641,2,3,5,6686,2835,0,2,0
1,3,70000,670,2,3,6,6974,408,0,1,0
1,3,50000,665,2,1,12,2809,1466,0,3,0
1,3,90000,726,3,2,5,2916,2365,0,1,0
1,4,10000,367,1,3,7,7778,2148,0,1,0
1,3,100000,591,2,3,6,6446,1180,0,1,0
1,3,40000,713,3,3,8,6072,1553,0,1,0
1,1,50000,521,1,3,1,4854,2617,0,1,0
1,2,20000,751,4,3,8,4935,1189,0,3,1
1,1,50000,689,3,3,8,4713,1830,0,1,0
1,3,90000,638,2,3,9,6762,1293,0,1,0
1,3,40000,679,3,3,10,8852,1774,0,1,0
1,5,10000,739,3,3,2,4519,2320,0,1,0
1,4,20000,563,1,3,9,4030,1392,0,1,0
1,2,10000,619,2,3,7,6108,1934,0,2,0
1,1,5000,667,2,1,12,2073,1460,0,3,0
1,2,20000,623,2,3,8,10543,2002,0,1,0
1,1,80000,463,1,3,10,13901,1374,0,1,0
1,4,100000,694,3,3,6,5874,1556,0,1,0
1,4,10000,380,1,3,4,2571,1396,0,2,0
1,6,30000,468,1,3,8,2730,1675,0,1,0
1,3,40000,686,3,3,2,12957,1943,0,3,0
1,2,20000,618,2,1,12,2513,1497,0,3,0
1,3,30000,553,1,3,8,4909,2069,0,1,0
1,2,20000,663,2,3,4,14934,2219,0,1,0
1,1,40000,699,3,3,5,10911,511,0,1,1
1,5,50000,704,3,3,8,7385,1395,0,1,1
1,4,20000,709,3,3,4,10851,637,0,1,1
1,1,40000,500,1,3,9,2554,1789,0,3,0
1,4,30000,633,2,3,8,6772,1720,0,1,0
1,3,10000,652,2,3,8,5567,2046,0,1,0
1,3,50000,708,3,2,4,2925,1763,0,2,0
1,2,80000,683,3,3,2,5733,2014,0,1,0
1,6,40000,619,2,3,4,5564,1658,0,1,0
1,3,10000,592,2,3,5,6465,1802,0,1,0
1,3,10000,642,2,3,4,5997,1416,0,1,0
1,4,50000,576,1,3,4,4814,3146,0,1,0
1,1,10000,656,2,3,8,3181,1758,0,2,0
1,5,50000,583,2,2,4,3268,3007,0,1,0
1,2,40000,641,2,2,0,2853,2155,0,1,0
1,1,30000,680,3,1,12,4789,1144,0,3,0
1,2,80000,625,2,2,10,2882,3256,0,1,0
1,6,30000,586,2,2,10,2740,2778,0,1,0
1,1,30000,719,3,3,6,4753,1808,0,1,0
1,3,80000,699,3,3,5,10443,780,0,1,1
1,3,50000,684,3,3,4,6819,2303,0,2,0
1,1,100000,708,3,3,8,6475,831,0,3,0
1,3,60000,638,2,3,5,8523,2097,0,2,0
1,6,20000,531,1,3,8,4241,675,0,2,0
1,2,20000,792,4,3,5,7037,2079,0,2,0
1,2,40000,732,3,3,6,7342,1454,0,2,0
1,3,80000,724,3,3,7,6120,1960,0,2,0
1,2,30000,699,3,2,6,2339,660,0,2,0
1,1,10000,556,1,3,8,7082,1906,0,1,0
1,4,90000,354,1,1,12,5410,361,0,2,0
1,3,30000,644,2,3,8,5474,1499,0,3,0
1,3,80000,556,1,3,6,4684,1481,0,3,0
1,1,30000,629,2,3,7,7634,1927,0,3,0
1,3,10000,493,1,3,6,2665,3029,0,2,0
1,2,100000,551,1,2,8,2419,2930,0,1,0
1,3,90000,624,2,3,11,14166,2252,0,1,0
1,4,30000,621,2,3,8,8693,675,0,1,0
1,5,40000,372,1,3,6,2995,2183,0,1,0
1,2,20000,583,2,1,12,2097,2280,0,1,0
1,1,30000,641,2,2,6,2495,596,0,3,0
1,2,60000,632,2,3,9,8771,1356,0,1,0
1,5,10000,706,3,2,1,2475,497,0,3,0
1,6,10000,653,2,3,5,5222,1927,0,3,0
1,2,20000,681,3,3,6,10247,2165,0,1,0
1,2,80000,673,3,3,0,7281,1627,0,1,1
1,2,40000,605,2,1,12,3298,1058,0,2,0
1,2,50000,593,2,3,2,4447,1655,0,1,0
1,2,40000,704,3,2,2,3362,1944,0,1,0
1,4,90000,471,1,3,11,19794,1372,0,1,0
1,3,80000,575,1,3,2,5672,915,0,1,0
1,2,80000,556,1,3,8,4815,2844,0,2,0
1,3,20000,558,1,3,4,4323,862,0,3,0
1,5,20000,615,2,3,9,6524,1412,0,2,0
1,2,90000,609,2,1,12,2532,1976,1,2,0
1,3,80000,803,5,3,6,11759,626,0,1,0
1,1,100000,641,2,3,6,4086,2338,0,1,0
1,6,30000,620,2,3,1,5101,2682,0,2,0
1,2,80000,517,1,3,10,2946,1800,0,2,0
1,6,70000,731,3,3,3,5275,1584,0,2,0
1,3,100000,393,1,3,8,2974,1312,0,3,0
1,3,40000,604,2,3,6,12594,2689,0,2,0
1,3,60000,688,3,1,12,6086,1248,1,1,0
1,3,60000,594,2,1,12,2798,1667,0,3,0
1,4,20000,600,2,3,5,5333,2064,0,1,0
1,4,40000,575,1,3,7,13786,2381,0,1,0
1,2,90000,514,1,3,0,4959,2781,1,3,0
1,2,90000,569,1,3,10,4755,1268,0,1,0
1,2,30000,787,4,3,8,14616,887,0,2,1
1,6,60000,682,3,3,10,5864,1873,0,1,0
1,6,20000,667,2,3,4,2552,1531,0,1,0
1,3,10000,536,1,3,6,4550,764,0,2,0
1,5,10000,707,3,2,5,2791,699,0,3,1
1,1,50000,676,3,3,9,6718,1387,0,3,1
1,1,40000,697,3,2,6,2332,1167,0,3,0
1,2,10000,579,1,3,0,7420,2317,0,1,0
1,1,50000,643,2,3,9,10098,2202,0,1,0
1,5,100000,627,2,3,11,2857,2100,1,1,0
1,6,5000,681,3,2,3,2571,926,0,3,0
1,3,30000,741,4,3,7,10680,768,0,1,1
1,4,100000,822,5,3,2,14097,1889,0,2,0
1,1,30000,641,2,2,1,2788,1042,0,2,0
1,4,70000,736,3,3,0,8681,920,0,1,0
1,2,30000,710,3,3,8,7954,2510,0,1,0
1,6,10000,689,3,3,5,9844,2492,0,1,0
1,1,30000,403,1,3,6,2875,2471,0,1,0
1,6,60000,717,3,3,5,8275,1847,1,1,0
1,4,40000,501,1,3,5,8978,618,0,3,0
1,1,10000,561,1,3,11,5144,1860,0,1,1
1,6,40000,661,2,3,8,7967,1927,0,1,0
1,6,100000,618,2,2,5,2700,2147,0,3,0
1,2,10000,747,4,2,1,3588,646,0,2,0
1,3,20000,596,2,3,8,5313,1964,0,1,0
1,6,10000,729,3,3,2,8287,2311,0,1,1
1,5,20000,352,1,3,8,4926,2088,0,1,0
1,3,30000,692,3,3,1,6836,1136,0,1,0
1,1,10000,531,1,1,12,3639,1937,0,3,0
1,5,30000,691,3,3,5,8311,1084,0,1,1
1,2,40000,656,2,3,1,5104,1489,0,1,0
1,2,90000,726,3,3,6,10932,2165,0,1,0
1,3,100000,715,3,2,4,2694,1605,0,3,0
1,5,30000,576,1,3,6,4953,2885,1,1,0
1,4,90000,645,2,3,5,10475,1892,0,1,0
1,1,50000,638,2,2,10,2565,751,0,1,0
1,5,80000,592,2,1,12,2767,1830,0,2,0
1,1,70000,587,2,3,8,2863,1901,0,1,0
1,4,70000,681,3,3,7,8239,412,0,1,0
1,1,100000,672,3,3,9,5388,2220,0,1,0
1,3,20000,632,2,3,8,5989,1324,0,1,0
1,6,5000,708,3,1,0,4582,1223,0,3,0
1,3,90000,635,2,3,0,9674,2676,0,1,0
1,6,50000,478,1,3,2,4641,2181,0,2,0
1,5,10000,576,1,2,7,6933,1128,0,1,0
1,1,50000,718,3,3,4,14666,2506,0,1,0
1,5,70000,639,2,2,7,2868,2026,0,1,0
1,3,5000,589,2,1,12,3390,1424,1,2,0
1,3,10000,615,2,1,12,2550,1166,1,2,0
1,4,20000,760,4,2,9,5037,955,0,3,0
1,3,10000,640,2,3,10,8112,1188,0,1,0
1,3,30000,576,1,3,9,5017,1257,0,1,0
